2015,316
1379,188
1637,178
7022,161
6773,220
9309,210
3800,311
5708,126
6452,191
5405,54
2969,17
8877,20
4678,32
8437,152
7121,26
7939,57
1048,84
197,24
9384,245
1390,58
2510,217
1551,263
625,269
3335,27
8456,150
8426,200
3673,138
787,200
3266,2
3676,137
9819,16
8711,316
7757,122
7690,173
8632,107
3240,104
8848,119
2968,189
709,141
2726,191
3268,263
984,212
1669,90
4840,111
3851,238
6571,7
7792,107
7902,196
5686,206
6501,66
6524,279
7856,295
5101,128
7945,122
4913,96
6107,45
8180,239
5437,213
5919,7
1354,35
7801,156
1861,137
3769,78
8246,276
5251,249
1145,69
6467,144
1035,49
9607,229
2223,62
4316,282
4021,320
3766,216
2677,50
3941,134
3867,99
5064,230
9973,273
2771,3
9832,35
958,157
4879,100
1491,15
6131,32
8781,100
6302,67
1476,298
9058,39
1026,191
9571,157
1491,18
2220,305
5600,135
2824,54
8616,94
9178,35
524,250
4402,196
2474,250
8079,191
2039,213
723,20
2255,291
9288,126
1169,275
1252,279
1081,319
4061,189
5581,11
1702,156
754,224
955,168
1120,6
8874,48
8771,250
8341,3
5354,44
74,249
3708,187
3522,231
5788,232
1364,198
9759,34
2251,24
927,100
6324,94
4902,213
1761,150
1045,296
7991,234
9578,319
7967,179
7184,59
1272,310
2481,228
962,227
7326,155
6509,283
6926,45
207,90
7196,126
934,171
72,74
3702,18
4746,59
3204,28
6397,178
9430,308
1192,105
8004,46
7254,239
779,130
705,293
3943,101
3131,25
6458,246
2976,56
2211,39
9615,254
2994,287
7134,192
1549,119
2047,230
9982,23
2916,122
7314,180
8390,247
6233,86
7280,320
3306,245
2912,15
8949,23
5835,260
9493,77
9811,223
6593,126
8024,121
8472,242
6598,277
9121,315
6990,9
4479,55
1239,291
4629,137
2928,189
1086,307
3219,304
4536,115
1733,248
7532,83
5189,6
3817,160
1624,30
5942,110
1820,263
6654,175
1842,280
594,81
2513,190
5399,181
9093,89
2344,187
2697,276
4241,204
3916,99
702,107
3655,260
3652,119
2229,195
9504,165
2968,254
8308,43
157,190
5835,296
6472,48
9600,72
6549,172
9005,101
1013,4
7019,280
1156,114
5167,148
6505,287
8617,185
834,222
4376,32
4223,19
6075,27
6624,95
4840,132
5416,171
2072,126
3298,163
3384,229
1403,286
6147,53
3646,7
7547,56
2502,123
2357,194
7198,52
9145,45
25,151
7439,238
2645,203
6276,155
9946,285
4090,237
8387,101
1591,156
568,183
3008,293
8107,206
7670,162
8104,185
3032,193
359,18
2343,44
2973,80
3497,171
4493,296
8556,164
6377,195
7393,91
7108,271
7118,45
2614,233
9847,214
1379,140
6336,88
9447,205
8544,105
8800,19
1477,67
3362,317
5507,110
191,308
4679,209
9136,10
5946,94
670,288
3188,261
5197,6
3277,147
251,253
2491,168
4715,277
2453,82
9034,175
8545,252
9018,286
2748,204
8568,229
8677,202
2498,137
3705,230
5401,82
7048,62
5347,32
5423,145
3319,31
6165,5
7220,273
6045,34
8356,182
754,74
7840,269
8449,35
4303,71
4626,318
2316,79
3571,294
5625,8
9260,250
7822,35
7298,159
4591,179
74,131
6328,222
3467,114
1946,238
7969,174
8114,132
5214,220
5373,234
4939,75
7636,87
941,194
1710,134
9569,166
2410,58
8832,259
3737,91
5803,244
5577,309
770,55
9144,195
9794,168
2081,276
8697,180
9385,164
9268,101
7525,277
3065,184
4465,181
4436,83
5299,313
850,125
4501,12
4945,222
9318,78
5396,52
9584,120
5096,88
530,258
1393,301
1071,204
9587,57
6126,149
7944,212
5624,17
6808,43
1977,152
3967,234
5224,322
228,227
4420,292
9096,52
8570,172
9742,15
6784,255
8349,51
5670,103
2908,107
9041,149
2203,39
9878,212
6049,177
7897,102
8954,247
5569,221
4054,238
2111,33
3924,300
7299,79
9565,103
5888,133
3449,266
7792,269
1848,89
623,106
4357,35
1900,25
7251,198
9770,139
5687,224
529,307
275,27
4489,275
4867,170
6041,263
2493,148
950,50
8436,251
374,79
7755,44
2681,104
6837,206
7358,104
5848,16
8894,294
9338,286
5708,35
1387,201
7277,80
2662,166
22,22
6027,228
3834,149
7195,140
8410,227
4519,39
1293,143
8425,19
9939,165
8392,79
4269,80
8716,107
5148,144
9907,59
6600,21
8074,135
480,186
3046,34
5007,91
6860,96
8140,241
6773,298
6908,292
5380,255
8528,188
8521,249
1873,280
9421,6
1519,62
3292,271
6609,296
5141,122
3596,92
1822,176
5431,143
10020,23
751,291
8143,41
1637,159
2497,235
5011,48
2409,53
3030,238
8084,197
7204,245
4499,111
3276,316
1876,158
9390,48
1580,191
7464,15
5763,213
4058,83
9124,124
1027,28
1472,279
704,258
4115,273
2412,19
7035,237
4072,67
6512,296
3656,292
8417,257
1528,267
2212,146
7406,103
9943,113
3626,17
1950,217
4752,136
3153,43
2371,241
5676,78
8417,265
7883,261
987,42
6144,6
8123,71
5920,18
7598,79
7727,61
3492,63
2257,48
5206,144
7718,155
9713,299
245,55
9884,50
7075,79
4758,265
658,221
1084,102
2811,268
5763,200
1940,148
1300,43
5869,124
3292,38
8134,177
1830,41
557,302
1924,131
4092,107
854,113
732,37
8957,75
4748,266
8844,116
3516,243
5945,237
1932,39
1258,237
4723,9
6126,106
3187,37
1351,31
1516,287
2027,112
6457,196
8743,9
3201,21
7002,121
9997,171
5770,189
2267,2
2149,143
2068,4
9103,75
6077,85
652,305
1579,137
3450,308
969,274
116,292
1460,253
4551,131
4083,97
9442,216
2937,177
8887,224
3189,68
9842,303
7129,143
7088,53
2672,322
9061,29
3223,183
331,215
6493,232
4014,131
9176,220
7204,70
3151,249
7155,319
7313,288
3527,220
7451,196
9266,221
7419,156
372,158
9743,192
9781,278
8240,309
7857,139
9719,11
2212,52
7605,123
5428,188
5747,5
5603,188
414,322
7733,211
1339,293
1550,131
3621,192
1748,135
3817,95
3100,128
5568,294
6081,130
9579,6
4712,11
2443,287
659,60
6277,226
1139,258
9403,286
1765,63
6077,97
1873,195
3031,76
8733,40
9681,271
2005,127
7373,188
5791,5
10001,201
921,60
4042,144
1184,185
6086,184
3609,287
3755,205
7789,250
6095,57
2318,39
5094,16
9656,242
2808,295
2999,122
1494,8
6511,280
353,232
3276,210
512,295
9740,42
4977,205
6380,274
1436,10
9393,195
7316,173
1253,316
8310,268
354,252
8089,14
8492,291
9403,244
2369,156
9234,221
3262,56
739,307
477,69
755,198
2560,130
2789,85
4439,184
3949,243
5253,122
8338,171
2280,46
6758,14
8029,189
9497,223
9450,78
8554,38
10008,174
9284,102
9376,315
6847,44
635,281
7904,48
7517,183
2798,99
887,219
6131,39
5037,100
8615,224
4666,207
194,197
7771,289
165,225
111,159
9218,19
8240,92
1422,53
8730,144
5858,23
4488,174
6296,287
9224,132
9027,90
1349,291
4671,313
3169,266
9869,266
2191,206
160,176
4689,294
4564,263
1398,200
3579,56
7059,184
3876,169
1807,133
2164,33
2643,212
289,145
1455,285
4924,308
4475,294
659,180
9500,170
9262,200
3376,263
8943,150
4974,290
4332,196
9097,294
3783,270
1971,195
7576,183
9497,214
2951,274
6051,116
5898,242
4857,314
785,177
3304,21
4410,310
377,208
2529,112
1649,155
4332,209
3008,65
7570,85
465,75
4690,9
1358,199
9105,189
5543,225
5128,298
9166,74
608,62
5553,321
4830,277
9319,102
9084,179
2372,184
5847,58
8350,48
4771,286
9790,156
3801,72
6529,39
2743,145
6237,198
7371,226
3646,265
2382,131
2746,306
8736,22
7894,306
6329,216
1747,151
9264,106
8947,308
8489,43
5927,216
6720,30
1229,205
6549,23
44,139
2041,306
3585,212
1088,6
2219,219
2527,189
4167,292
1520,60
5329,167
1522,210
1444,109
9976,167
5623,185
8982,203
9201,322
4574,279
7144,91
4105,250
9359,193
6520,108
4937,141
2482,321
963,94
7358,101
9896,78
3439,251
5440,207
8280,22
2075,312
2031,76
7347,32
4880,57
3520,197
9753,73
9905,264
2971,141
9840,156
2901,268
2852,309
8701,109
3808,229
4842,140
6835,110
1026,50
798,80
212,219
426,23
1017,150
9022,118
4330,147
494,67
6458,116
905,151
6993,216
645,250
5024,131
6520,131
3124,161
5725,57
8186,176
5619,250
8013,203
2396,302
7988,276
9560,47
5217,86
3784,164
6640,253
8394,86
1562,154
7065,171
9265,146
751,261
5311,290
740,42
1679,62
3794,13
4730,210
3572,300
449,55
7532,232
605,150
7121,318
1921,161
1074,214
3854,183
4550,134
1516,211
4384,302
5716,193
9055,59
2280,20
4351,165
1949,17
3108,205
4373,301
5472,66
6163,41
3035,156
5499,15
587,199
7076,15
6990,302
8490,105
7287,4
9373,162
2110,247
2466,272
634,142
4016,244
5800,168
579,130
8113,316
1262,220
9531,191
9893,232
4353,110
6013,181
4821,215
226,208
76,174
9127,159
9144,147
3325,95
3457,97
8190,222
333,252
9186,223
1547,262
1405,125
2945,272
292,288
9120,27
8017,109
53,88
5250,272
3998,210
3520,320
9529,205
6027,214
8422,55
8930,314
5048,103
3036,261
5722,272
3193,77
313,292
5542,153
3775,219
2779,256
5123,258
9942,309
5700,243
7546,221
2018,181
4595,65
2083,238
6912,303
7591,75
53,166
2497,280
5237,302
693,140
4467,312
7206,228
883,257
512,222
8174,37
3183,301
3109,299
733,108
2310,320
4952,192
5865,121
4789,66
722,186
6853,95
9831,315
5827,7
4789,75
2078,197
7679,217
5563,224
6191,93
4978,74
1133,37
7776,241
5991,14
2790,7
4410,99
6251,246
1985,280
4460,161
1014,8
2645,142
7573,81
1010,226
977,38
751,223
10005,317
7679,319
2303,71
5169,138
6119,8
8923,39
8952,170
1052,9
768,309
9837,88
3914,9
5720,3
9821,91
9357,48
9010,112
121,74
2586,275
7363,149
3006,129
8377,301
8499,241
2370,41
5851,103
817,256
1130,210
2235,172
6161,247
7279,299
3904,289
7864,318
4442,225
7500,81
6310,143
5235,291
1214,107
2660,144
2842,63
9243,209
1575,229
3941,7
3642,94
8354,141
9885,179
3726,191
3984,176
7502,303
1275,207
3120,276
5424,11
3939,254
3475,248
6960,285
6681,280
3653,228
2687,24
3258,322
4199,85
5740,146
2472,299
9605,102
5769,197
6312,72
3225,141
9226,102
1535,71
2955,184
4215,321
6341,276
8344,129
5177,319
2493,262
2710,5
8416,208
10006,251
9224,196
6400,186
2802,268
8056,268
4835,49
4687,20
2896,231
3714,78
895,320
7877,231
6159,111
9891,168
1878,190
2503,144
3658,99
7034,219
5230,256
872,86
921,8
9730,40
7381,169
4118,71
3017,153
100,136
4297,157
2765,167
4078,31
8154,300
1195,232
5341,241
1712,204
9227,91
9872,295
8765,143
5561,237
8483,185
3009,306
5294,314
5964,174
2570,169
8419,179
2669,243
6407,146
305,48
5099,283
6097,50
3989,134
2540,203
9049,41
7325,109
5864,311
7374,271
4986,317
4287,314
5452,252
5300,163
7268,165
9843,165
1224,255
8185,284
1096,150
1675,228
9925,109
2281,118
7787,165
6130,155
1177,66
4294,58
5678,231
3551,73
8878,85
511,50
7781,187
7240,250
731,85
6345,243
5996,37
1977,105
5624,132
2272,318
1820,152
6542,178
849,262
5452,224
3820,51
6831,131
7974,140
9626,308
4938,105
291,121
7819,63
6639,211
6007,14
839,1
7864,81
4990,123
8270,181
851,27
72,244
2983,206
611,108
9550,207
5697,211
6632,41
5785,306
6832,7
6088,228
55,254
5461,156
9829,72
3817,50
6795,255
4793,13
2989,243
7885,243
8881,299
1657,51
5349,195
6637,308
1544,316
7076,111
3484,309
3176,256
3492,224
9533,276
5650,142
7791,37
6762,95
8737,248
7687,246
1960,312
5398,291
8377,273
3915,123
7216,252
4109,96
9540,53
5817,167
1604,169
5989,189
2017,278
6502,187
5697,270
9387,150
796,130
4518,207
615,233
2673,225
8903,193
4356,146
2483,176
7006,222
9400,215
7571,303
3796,155
934,120
7868,246
2514,203
2582,263
1824,198
9454,278
7726,291
7487,221
7780,98
4211,288
10023,157
8220,84
5183,5
1796,181
1023,309
3678,254
7819,164
4312,235
2937,229
9221,49
5612,284
1461,196
10013,65
4956,250
7436,186
2355,118
248,131
4179,160
9919,211
5261,25
7232,107
8670,159
1751,25
4544,111
3405,223
67,143
9118,90
7254,157
7899,85
6764,106
9294,270
1146,287
8910,298
3271,49
8906,225
2698,202
6133,104
7990,27
7200,74
1922,151
9152,7
1525,224
6033,152
7387,9
8412,1
4555,291
962,121
3184,40
1150,277
8479,77
2398,34
7953,231
2517,221
4016,76
9044,96
3841,291
2220,300
6791,209
6896,13
3518,53
7431,10
4006,283
1222,153
9479,266
7670,27
8719,114
8811,307
1628,271
8631,150
7983,106
9688,265
745,40
3407,191
6648,105
5731,263
6604,59
7272,279
8116,5
2374,27
9656,7
2163,282
1682,229
7899,14
1074,74
4908,220
7754,315
4243,147
9663,139
991,276
9133,47
3516,181
2423,298
9633,32
3600,299
3820,137
8144,289
4013,294
1963,199
8147,231
4945,120
391,228
7523,36
5889,8
4535,51
7137,202
7003,106
488,180
704,308
7831,91
6660,295
3289,131
520,318
9818,201
3742,121
4821,235
6589,34
3253,47
8998,252
4105,133
6362,320
1702,188
8827,26
7318,145
4544,302
9333,87
9793,308
687,193
7806,83
4277,175
1951,72
5375,95
5199,149
9036,89
2241,99
4859,259
4247,90
2417,67
2710,37
496,257
1556,155
5251,199
6518,155
6715,309
8010,95
4782,113
2052,182
6263,314
7010,234
232,20
4659,101
9939,226
8722,223
5961,206
2351,297
8087,121
5378,173
1336,253
42,53
1053,22
1800,136
3615,264
3794,293
1132,164
5339,184
3422,127
7726,43
4787,212
4032,56
6210,278
2703,211
7599,120
1972,109
326,203
8737,177
2884,315
831,146
4939,8
4486,87
356,97
4185,245
2800,134
4319,85
6418,223
9574,80
2709,161
9217,172
5708,7
7570,225
843,248
4288,100
1085,44
9350,244
2294,322
1433,73
2936,168
7597,179
3290,103
2245,175
3423,208
3383,72
8441,173
9467,3
903,163
3942,39
5486,115
4239,92
6490,15
9209,62
5661,229
4867,303
5206,235
4993,142
290,15
4537,52
3232,316
2900,139
9659,221
531,31
3571,237
5450,89
5163,311
696,75
1490,201
1165,251
2619,20
510,156
2301,316
1185,8
9751,209
2848,320
8598,46
3007,116
6406,56
9188,183
5719,20
2061,77
8435,188
9099,313
2912,133
3022,3
8854,150
2618,78
7184,57
8853,40
6157,207
7717,312
2060,136
1697,205
1780,169
1074,277
9421,83
123,313
9313,123
2190,144
4212,181
935,43
9954,169
8555,213
3913,200
7905,112
2997,182
5804,57
4300,15
7832,269
3763,236
4883,54
885,55
3275,157
5379,231
2801,73
3990,143
9510,96
9074,64
7970,245
7637,256
3274,272
4829,263
5083,132
1986,188
5231,286
7376,244
1851,139
95,312
6815,105
4944,228
1487,304
1942,91
6773,122
4614,213
1390,21
4445,137
7772,186
5391,282
9614,289
8833,77
9814,43
8499,230
2165,93
2706,235
9543,189
360,81
7024,110
1313,278
9420,260
5540,19
8229,80
8970,311
8098,248
9552,173
7045,175
8903,160
7324,192
7680,140
2225,6
649,288
6801,197
9075,251
1952,206
5104,174
1429,271
9607,91
2533,49
8453,282
2835,247
8146,117
6362,311
2397,312
7588,204
3303,142
3630,67
3867,157
1516,96
7294,106
3869,29
152,163
3512,211
414,226
8603,140
8678,262
7786,92
8968,69
8336,231
7122,30
659,297
7485,89
7453,184
2154,9
7209,203
9620,153
4077,50
4141,80
9593,158
6976,307
9957,210
6009,312
4355,58
2165,244
2264,41
2853,271
2642,220
9408,163
8528,247
9106,154
6142,101
5535,203
369,179
365,11
2421,322
4821,102
7890,178
6744,26
7721,89
975,27
525,249
7113,160
7255,92
1733,71
2106,56
9181,17
1183,20
3033,175
7974,74
8785,297
3290,132
2298,50
2616,99
1270,75
8918,46
950,21
1067,285
1958,257
4609,108
6288,243
5010,318
1662,107
6919,47
2185,229
8924,207
6398,161
1065,260
1498,124
5277,179
4795,299
1489,163
2742,300
6161,60
6936,129
4913,256
784,16
3534,159
2853,136
3112,83
2671,157
2349,163
4964,214
2189,247
7042,36
9460,122
8937,307
5266,154
5815,274
9063,215
1472,36
8123,78
9082,69
4958,191
8221,175
1519,218
6896,15
8545,246
8703,11
6779,249
1218,51
2202,254
3206,76
1245,58
8450,225
7786,135
8778,43
4890,308
1044,110
2364,29
7200,270
9367,201
3997,152
4490,34
8039,296
9679,177
5504,280
3581,39
6966,53
7127,160
1761,16
9453,322
8069,91
2171,11
5882,95
1388,293
577,133
8727,80
8997,252
6201,264
1104,263
1402,170
1117,310
9477,76
2489,169
1317,165
1200,279
5824,81
3684,85
8740,320
7840,175
8709,103
3161,271
5352,139
4261,215
4175,22
3689,259
4223,113
5268,27
7441,249
372,179
6562,198
4346,92
5836,163
1075,148
5870,149
6168,29
5712,224
3667,75
8993,67
1090,155
8695,89
6331,30
8006,302
6029,239
264,50
1289,226
9874,311
2253,116
8873,239
8244,127
740,26
7061,308
1309,140
1707,251
203,65
4221,211
6829,195
3021,140
9949,227
9227,28
8983,273
3634,113
1213,77
9913,92
9784,167
9647,300
8320,65
2113,141
7495,135
2892,24
6523,211
7735,282
7238,144
7332,7
449,227
5470,147
366,278
9385,202
6197,170
1812,259
4519,87
4046,15
6615,220
6051,120
4501,41
7715,301
818,167
6522,203
8491,143
6607,256
935,39
7689,110
3534,149
4411,123
3364,49
321,273
4406,6
9273,203
5597,129
5393,87
4092,38
9274,272
1796,203
964,265
3197,114
8111,133
666,247
1194,177
434,313
1354,25
9632,169
4897,88
6724,11
9672,6
1146,131
3087,59
3851,4
7346,177
6622,229
3467,116
680,132
4639,120
1212,85
9753,198
8692,22
4110,247
1050,55
6258,263
8996,32
6791,123
7153,279
6428,162
3306,304
4177,215
3348,319
9873,95
561,317
4496,36
313,99
5373,237
5766,74
3514,74
6384,237
8208,103
5956,321
9353,315
407,196
5227,238
1133,242
6200,108
6104,108
9030,304
7849,118
7333,76
6528,142
1778,75
6742,111
1616,260
9736,191
3945,229
4656,132
4896,195
3413,88
5627,316
9664,271
1111,129
9332,178
9218,98
8339,170
5608,110
7546,303
6751,154
1302,114
5406,274
4006,25
828,71
7067,179
3379,195
2359,286
6596,100
4558,217
3684,35
1435,49
1434,299
3742,278
4761,216
5584,3
3096,132
8669,297
9762,244
65,177
3698,202
2649,79
7874,199
1523,254
859,282
7027,11
7059,135
4703,41
7443,239
929,22
7935,158
6619,315
1221,299
3576,299
7799,130
7917,160
298,94
2086,153
1168,230
1628,274
5398,196
177,296
943,38
1932,219
7248,60
1724,257
9004,161
5802,316
8672,245
6802,288
5547,209
2421,128
4162,153
2123,286
8121,150
8178,166
1892,12
7023,89
3002,15
8680,49
6884,229
1166,15
5822,128
4245,104
388,4
2171,101
5325,139
1985,108
2192,92
5591,2
5195,211
805,303
1255,13
7840,172
8489,4
1413,56
5960,35
6651,122
2014,284
5025,126
7454,296
3840,200
3925,292
8340,102
2327,3
5886,116
7119,102
3408,11
9489,278
9870,213
225,220
8207,86
7184,181
173,165
3247,229
3556,143
2535,46
3103,149
6069,264
2556,311
5765,107
9081,93
5040,199
1901,61
860,191
3127,55
5261,255
3179,85
7291,127
6953,80
9283,163
1086,173
786,249
3381,51
4351,138
2047,127
3957,145
3465,259
3762,227
5156,57
8866,226
9180,107
4334,91
7750,162
2322,102
6018,289
1917,174
2677,11
4634,230
4932,157
2751,233
3970,157
7466,136
6630,293
3276,258
2446,33
5600,194
6320,252
8399,100
1290,42
1435,4
6909,38
548,216
2359,135
6158,111
5545,283
8027,152
6667,17
5741,277
483,50
6383,128
7417,78
799,54
7374,41
3484,103
272,249
7675,99
1101,293
953,321
7189,6
3751,78
6929,10
5622,6
215,74
2487,299
938,107
1793,309
3123,157
5890,204
4066,163
9726,128
3452,153
8437,80
6581,283
1545,256
7640,68
2141,100
8357,49
6063,1
3490,274
1715,133
1068,86
9747,129
4326,207
6604,316
1703,166
496,17
2430,62
3818,150
1160,26
8691,96
9595,109
5596,87
4712,251
8955,141
7804,101
2414,281
2123,259
3682,45
1480,79
8685,208
109,102
7876,308
8274,60
9244,171
7904,176
9976,158
6450,28
7577,245
9367,147
8997,8
2168,250
4367,237
6289,25
7524,298
2997,141
6892,9
8874,81
6947,213
9756,167
9797,317
7699,190
1301,135
2076,121
9336,234
5695,4
3707,64
4198,310
8219,320
7603,46
375,69
4791,43
2824,299
8589,277
7475,265
8371,273
4540,33
2460,24
9537,72
6926,305
7928,153
7941,306
8514,284
5087,17
8120,268
4402,96
2709,67
7937,162
2456,264
5031,317
3942,307
5343,232
4245,283
3380,66
7768,39
8054,296
4254,147
3662,44
4004,203
2984,1
6122,4
9601,176
1068,289
5714,50
994,248
3689,82
5170,55
7415,185
5883,90
9016,154
2953,171
8647,80
8955,300
5383,312
2214,259
770,208
2218,136
77,207
5093,271
138,246
5625,181
2868,11
1893,285
4348,318
6375,98
1796,7
4493,163
169,301
3551,316
9585,170
3,203
9409,206
1355,4
7812,87
5580,47
785,257
2406,48
6493,169
9153,58
2955,291
3081,78
5404,299
1098,70
5441,2
8980,52
5826,43
8741,63
7868,159
3101,250
64,30
3138,62
2912,123
6065,193
4156,62
6561,23
2313,15
1975,301
9058,50
9425,212
2830,131
8294,230
3147,17
5744,243
4418,56
5910,259
1149,136
2941,113
6939,80
8138,96
8796,241
105,27
6334,220
7913,58
5895,300
4257,39
3732,258
4675,15
2957,90
8900,265
2631,284
6336,44
6790,188
4576,288
591,138
4204,282
7075,96
7173,89
9027,288
3930,224
2181,129
1531,273
1528,90
8041,147
7097,237
5785,213
6019,59
4824,40
6694,13
5548,77
9159,182
3074,109
1547,137
4040,255
7515,84
5654,197
6554,136
4546,16
2402,200
3922,61
1314,199
4237,290
2270,62
5419,14
118,88
2653,21
1567,156
7535,314
1097,216
7600,65
9417,76
6343,83
5075,113
2739,321
3902,164
2822,84
7571,224
2939,312
7819,138
2860,12
5823,100
7118,318
6166,41
8887,2
8180,62
750,127
3876,298
8952,307
3377,141
8638,284
7495,113
38,271
682,262
7194,139
6635,266
8496,271
9103,95
504,286
1948,321
3990,166
1193,107
4298,112
9936,197
3354,289
6541,300
7940,162
797,105
4502,219
1838,278
408,166
5313,135
2871,19
7262,40
1655,142
6136,147
6597,79
7341,316
2813,179
6015,159
6058,319
9720,55
1833,286
6513,115
3976,176
4180,222
8974,304
507,161
7052,90
7397,157
9936,210
6965,159
483,134
4158,2
2796,81
4068,23
4017,34
3292,273
7031,107
3184,260
2716,19
1786,34
3631,193
2192,148
2226,133
7853,96
4585,301
8338,251
1247,261
2204,201
7287,304
8411,37
3966,92
7675,249
7837,230
6127,116
963,303
8379,168
2370,251
989,289
6899,125
5903,96
3274,316
5521,311
9359,192
1487,63
7351,12
8104,101
8449,317
371,217
6259,320
2466,43
90,223
4502,125
9694,194
2370,87
1342,136
821,296
7924,269
4187,261
8745,111
3748,140
6627,267
9114,73
9274,287
2224,21
2631,155
